edges,edge_labels,query_edge,query_label,story_id
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 4), (1, 1), (2, 5), (0, 1), (3, 2), (3, 3), (5, 3), (5, 3), (0, 3), (2, 6), (4, 5), (4, 5), (3, 3), (0, 3), (5, 1), (0, 3), (2, 4), (1, 0), (5, 4), (1, 2), (5, 1), (3, 1), (5, 5), (6, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'is_underage', 'sibling_in_law_of', 'father_in_law_of', 'son_of', 'is_male', 'granddaughter_of', 'niece_of', 'sibling_in_law_of', 'father_of', 'sibling_of', 'son_in_law_of', 'no_sons', 'brother_of', 'parent_of', 'grandson_of', 'sibling_of', 'sibling_of', 'daughter_of', 'daughter_of', 'living_in_same_place', 'maternal_aunt_or_uncle_of', 'is_female', 'is_female']","(4, 6)","['grandparent_of', 'uncle_of', 'paternal_uncle_of', 'aunt_or_uncle_of', 'grandfather_of']",34
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 4), (1, 1), (2, 5), (0, 1), (3, 2), (3, 3), (5, 3), (5, 3), (0, 3), (2, 6), (4, 5), (4, 5), (3, 3), (0, 3), (5, 1), (0, 3), (2, 4), (1, 0), (5, 4), (1, 2), (5, 1), (3, 1), (5, 5), (6, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'is_underage', 'sibling_in_law_of', 'father_in_law_of', 'son_of', 'is_male', 'granddaughter_of', 'niece_of', 'sibling_in_law_of', 'father_of', 'sibling_of', 'son_in_law_of', 'no_sons', 'brother_of', 'parent_of', 'grandson_of', 'sibling_of', 'sibling_of', 'daughter_of', 'daughter_of', 'living_in_same_place', 'maternal_aunt_or_uncle_of', 'is_female', 'is_female']","(3, 4)","['living_in_same_place', 'nephew_of', 'grandchild_of', 'nibling_of', 'grandfather_of', 'uncle_of', 'paternal_uncle_of', 'grandson_of', 'aunt_or_uncle_of', 'maternal_grandparent_of', 'grandparent_of']",34
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 4), (1, 1), (2, 5), (0, 1), (3, 2), (3, 3), (5, 3), (5, 3), (0, 3), (2, 6), (4, 5), (4, 5), (3, 3), (0, 3), (5, 1), (0, 3), (2, 4), (1, 0), (5, 4), (1, 2), (5, 1), (3, 1), (5, 5), (6, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'is_underage', 'sibling_in_law_of', 'father_in_law_of', 'son_of', 'is_male', 'granddaughter_of', 'niece_of', 'sibling_in_law_of', 'father_of', 'sibling_of', 'son_in_law_of', 'no_sons', 'brother_of', 'parent_of', 'grandson_of', 'sibling_of', 'sibling_of', 'daughter_of', 'daughter_of', 'living_in_same_place', 'maternal_aunt_or_uncle_of', 'is_female', 'is_female']","(6, 3)","['granddaughter_of', 'grandchild_of', 'sibling_of', 'sister_of']",34
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 4), (1, 1), (2, 5), (0, 1), (3, 2), (3, 3), (5, 3), (5, 3), (0, 3), (2, 6), (4, 5), (4, 5), (3, 3), (0, 3), (5, 1), (0, 3), (2, 4), (1, 0), (5, 4), (1, 2), (5, 1), (3, 1), (5, 5), (6, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'is_underage', 'sibling_in_law_of', 'father_in_law_of', 'son_of', 'is_male', 'granddaughter_of', 'niece_of', 'sibling_in_law_of', 'father_of', 'sibling_of', 'son_in_law_of', 'no_sons', 'brother_of', 'parent_of', 'grandson_of', 'sibling_of', 'sibling_of', 'daughter_of', 'daughter_of', 'living_in_same_place', 'maternal_aunt_or_uncle_of', 'is_female', 'is_female']","(3, 3)","['is_male', 'no_sons', 'grandparent_of', 'maternal_grandparent_of', 'grandson_of', 'maternal_aunt_or_uncle_of', 'grandchild_of', 'grandfather_of']",34
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 4), (1, 1), (2, 5), (0, 1), (3, 2), (3, 3), (5, 3), (5, 3), (0, 3), (2, 6), (4, 5), (4, 5), (3, 3), (0, 3), (5, 1), (0, 3), (2, 4), (1, 0), (5, 4), (1, 2), (5, 1), (3, 1), (5, 5), (6, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'is_underage', 'sibling_in_law_of', 'father_in_law_of', 'son_of', 'is_male', 'granddaughter_of', 'niece_of', 'sibling_in_law_of', 'father_of', 'sibling_of', 'son_in_law_of', 'no_sons', 'brother_of', 'parent_of', 'grandson_of', 'sibling_of', 'sibling_of', 'daughter_of', 'daughter_of', 'living_in_same_place', 'maternal_aunt_or_uncle_of', 'is_female', 'is_female']","(4, 5)","['sibling_of', 'son_in_law_of', 'nibling_of', 'father_of', 'nephew_of', 'brother_of', 'parent_of', 'grandfather_of', 'child_in_law_of', 'grandparent_of']",34
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 4), (1, 1), (2, 5), (0, 1), (3, 2), (3, 3), (5, 3), (5, 3), (0, 3), (2, 6), (4, 5), (4, 5), (3, 3), (0, 3), (5, 1), (0, 3), (2, 4), (1, 0), (5, 4), (1, 2), (5, 1), (3, 1), (5, 5), (6, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'is_underage', 'sibling_in_law_of', 'father_in_law_of', 'son_of', 'is_male', 'granddaughter_of', 'niece_of', 'sibling_in_law_of', 'father_of', 'sibling_of', 'son_in_law_of', 'no_sons', 'brother_of', 'parent_of', 'grandson_of', 'sibling_of', 'sibling_of', 'daughter_of', 'daughter_of', 'living_in_same_place', 'maternal_aunt_or_uncle_of', 'is_female', 'is_female']","(5, 0)","['aunt_or_uncle_of', 'aunt_of', 'mother_of', 'parent_of']",34
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 4), (1, 1), (2, 5), (0, 1), (3, 2), (3, 3), (5, 3), (5, 3), (0, 3), (2, 6), (4, 5), (4, 5), (3, 3), (0, 3), (5, 1), (0, 3), (2, 4), (1, 0), (5, 4), (1, 2), (5, 1), (3, 1), (5, 5), (6, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'is_underage', 'sibling_in_law_of', 'father_in_law_of', 'son_of', 'is_male', 'granddaughter_of', 'niece_of', 'sibling_in_law_of', 'father_of', 'sibling_of', 'son_in_law_of', 'no_sons', 'brother_of', 'parent_of', 'grandson_of', 'sibling_of', 'sibling_of', 'daughter_of', 'daughter_of', 'living_in_same_place', 'maternal_aunt_or_uncle_of', 'is_female', 'is_female']","(2, 5)","['sibling_in_law_of', 'living_in_same_place', 'brother_in_law_of', 'nibling_of', 'brother_of', 'uncle_of', 'sibling_of', 'aunt_or_uncle_of', 'paternal_uncle_of', 'nephew_of']",34
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 4), (1, 1), (2, 5), (0, 1), (3, 2), (3, 3), (5, 3), (5, 3), (0, 3), (2, 6), (4, 5), (4, 5), (3, 3), (0, 3), (5, 1), (0, 3), (2, 4), (1, 0), (5, 4), (1, 2), (5, 1), (3, 1), (5, 5), (6, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'is_underage', 'sibling_in_law_of', 'father_in_law_of', 'son_of', 'is_male', 'granddaughter_of', 'niece_of', 'sibling_in_law_of', 'father_of', 'sibling_of', 'son_in_law_of', 'no_sons', 'brother_of', 'parent_of', 'grandson_of', 'sibling_of', 'sibling_of', 'daughter_of', 'daughter_of', 'living_in_same_place', 'maternal_aunt_or_uncle_of', 'is_female', 'is_female']","(2, 0)","['aunt_or_uncle_of', 'uncle_of', 'father_of', 'parent_of', 'paternal_uncle_of']",34
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 4), (1, 1), (2, 5), (0, 1), (3, 2), (3, 3), (5, 3), (5, 3), (0, 3), (2, 6), (4, 5), (4, 5), (3, 3), (0, 3), (5, 1), (0, 3), (2, 4), (1, 0), (5, 4), (1, 2), (5, 1), (3, 1), (5, 5), (6, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'is_underage', 'sibling_in_law_of', 'father_in_law_of', 'son_of', 'is_male', 'granddaughter_of', 'niece_of', 'sibling_in_law_of', 'father_of', 'sibling_of', 'son_in_law_of', 'no_sons', 'brother_of', 'parent_of', 'grandson_of', 'sibling_of', 'sibling_of', 'daughter_of', 'daughter_of', 'living_in_same_place', 'maternal_aunt_or_uncle_of', 'is_female', 'is_female']","(2, 1)","['living_in_same_place', 'paternal_uncle_of', 'parent_of', 'aunt_or_uncle_of', 'uncle_of', 'father_of']",34
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 4), (1, 1), (2, 5), (0, 1), (3, 2), (3, 3), (5, 3), (5, 3), (0, 3), (2, 6), (4, 5), (4, 5), (3, 3), (0, 3), (5, 1), (0, 3), (2, 4), (1, 0), (5, 4), (1, 2), (5, 1), (3, 1), (5, 5), (6, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'is_underage', 'sibling_in_law_of', 'father_in_law_of', 'son_of', 'is_male', 'granddaughter_of', 'niece_of', 'sibling_in_law_of', 'father_of', 'sibling_of', 'son_in_law_of', 'no_sons', 'brother_of', 'parent_of', 'grandson_of', 'sibling_of', 'sibling_of', 'daughter_of', 'daughter_of', 'living_in_same_place', 'maternal_aunt_or_uncle_of', 'is_female', 'is_female']","(5, 2)","['sibling_in_law_of', 'sibling_of', 'niece_of', 'sister_of', 'nibling_of', 'aunt_of', 'sister_in_law_of', 'living_in_same_place', 'aunt_or_uncle_of']",34
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 4), (1, 1), (2, 5), (0, 1), (3, 2), (3, 3), (5, 3), (5, 3), (0, 3), (2, 6), (4, 5), (4, 5), (3, 3), (0, 3), (5, 1), (0, 3), (2, 4), (1, 0), (5, 4), (1, 2), (5, 1), (3, 1), (5, 5), (6, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'is_underage', 'sibling_in_law_of', 'father_in_law_of', 'son_of', 'is_male', 'granddaughter_of', 'niece_of', 'sibling_in_law_of', 'father_of', 'sibling_of', 'son_in_law_of', 'no_sons', 'brother_of', 'parent_of', 'grandson_of', 'sibling_of', 'sibling_of', 'daughter_of', 'daughter_of', 'living_in_same_place', 'maternal_aunt_or_uncle_of', 'is_female', 'is_female']","(6, 1)","['sibling_of', 'sister_of']",34
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 4), (1, 1), (2, 5), (0, 1), (3, 2), (3, 3), (5, 3), (5, 3), (0, 3), (2, 6), (4, 5), (4, 5), (3, 3), (0, 3), (5, 1), (0, 3), (2, 4), (1, 0), (5, 4), (1, 2), (5, 1), (3, 1), (5, 5), (6, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'is_underage', 'sibling_in_law_of', 'father_in_law_of', 'son_of', 'is_male', 'granddaughter_of', 'niece_of', 'sibling_in_law_of', 'father_of', 'sibling_of', 'son_in_law_of', 'no_sons', 'brother_of', 'parent_of', 'grandson_of', 'sibling_of', 'sibling_of', 'daughter_of', 'daughter_of', 'living_in_same_place', 'maternal_aunt_or_uncle_of', 'is_female', 'is_female']","(3, 5)","['child_of', 'son_of', 'aunt_or_uncle_of', 'uncle_of', 'nibling_of', 'grandparent_of', 'maternal_grandparent_of', 'grandfather_of', 'paternal_uncle_of', 'nephew_of']",34
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 4), (1, 1), (2, 5), (0, 1), (3, 2), (3, 3), (5, 3), (5, 3), (0, 3), (2, 6), (4, 5), (4, 5), (3, 3), (0, 3), (5, 1), (0, 3), (2, 4), (1, 0), (5, 4), (1, 2), (5, 1), (3, 1), (5, 5), (6, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'is_underage', 'sibling_in_law_of', 'father_in_law_of', 'son_of', 'is_male', 'granddaughter_of', 'niece_of', 'sibling_in_law_of', 'father_of', 'sibling_of', 'son_in_law_of', 'no_sons', 'brother_of', 'parent_of', 'grandson_of', 'sibling_of', 'sibling_of', 'daughter_of', 'daughter_of', 'living_in_same_place', 'maternal_aunt_or_uncle_of', 'is_female', 'is_female']","(4, 4)","['son_of', 'grandson_of', 'parent_of', 'is_male', 'grandfather_of', 'grandchild_of', 'father_of', 'grandparent_of', 'child_of']",34
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 4), (1, 1), (2, 5), (0, 1), (3, 2), (3, 3), (5, 3), (5, 3), (0, 3), (2, 6), (4, 5), (4, 5), (3, 3), (0, 3), (5, 1), (0, 3), (2, 4), (1, 0), (5, 4), (1, 2), (5, 1), (3, 1), (5, 5), (6, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'is_underage', 'sibling_in_law_of', 'father_in_law_of', 'son_of', 'is_male', 'granddaughter_of', 'niece_of', 'sibling_in_law_of', 'father_of', 'sibling_of', 'son_in_law_of', 'no_sons', 'brother_of', 'parent_of', 'grandson_of', 'sibling_of', 'sibling_of', 'daughter_of', 'daughter_of', 'living_in_same_place', 'maternal_aunt_or_uncle_of', 'is_female', 'is_female']","(2, 3)","['uncle_of', 'paternal_uncle_of', 'grandson_of', 'aunt_or_uncle_of', 'father_of', 'grandchild_of', 'nephew_of', 'parent_of', 'nibling_of']",34
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 4), (1, 1), (2, 5), (0, 1), (3, 2), (3, 3), (5, 3), (5, 3), (0, 3), (2, 6), (4, 5), (4, 5), (3, 3), (0, 3), (5, 1), (0, 3), (2, 4), (1, 0), (5, 4), (1, 2), (5, 1), (3, 1), (5, 5), (6, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'is_underage', 'sibling_in_law_of', 'father_in_law_of', 'son_of', 'is_male', 'granddaughter_of', 'niece_of', 'sibling_in_law_of', 'father_of', 'sibling_of', 'son_in_law_of', 'no_sons', 'brother_of', 'parent_of', 'grandson_of', 'sibling_of', 'sibling_of', 'daughter_of', 'daughter_of', 'living_in_same_place', 'maternal_aunt_or_uncle_of', 'is_female', 'is_female']","(2, 2)","['nibling_of', 'uncle_of', 'paternal_uncle_of', 'is_male', 'nephew_of', 'aunt_or_uncle_of']",34
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 4), (1, 1), (2, 5), (0, 1), (3, 2), (3, 3), (5, 3), (5, 3), (0, 3), (2, 6), (4, 5), (4, 5), (3, 3), (0, 3), (5, 1), (0, 3), (2, 4), (1, 0), (5, 4), (1, 2), (5, 1), (3, 1), (5, 5), (6, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'is_underage', 'sibling_in_law_of', 'father_in_law_of', 'son_of', 'is_male', 'granddaughter_of', 'niece_of', 'sibling_in_law_of', 'father_of', 'sibling_of', 'son_in_law_of', 'no_sons', 'brother_of', 'parent_of', 'grandson_of', 'sibling_of', 'sibling_of', 'daughter_of', 'daughter_of', 'living_in_same_place', 'maternal_aunt_or_uncle_of', 'is_female', 'is_female']","(1, 2)","['daughter_of', 'child_of', 'nibling_of', 'niece_of', 'living_in_same_place']",34
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 4), (1, 1), (2, 5), (0, 1), (3, 2), (3, 3), (5, 3), (5, 3), (0, 3), (2, 6), (4, 5), (4, 5), (3, 3), (0, 3), (5, 1), (0, 3), (2, 4), (1, 0), (5, 4), (1, 2), (5, 1), (3, 1), (5, 5), (6, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'is_underage', 'sibling_in_law_of', 'father_in_law_of', 'son_of', 'is_male', 'granddaughter_of', 'niece_of', 'sibling_in_law_of', 'father_of', 'sibling_of', 'son_in_law_of', 'no_sons', 'brother_of', 'parent_of', 'grandson_of', 'sibling_of', 'sibling_of', 'daughter_of', 'daughter_of', 'living_in_same_place', 'maternal_aunt_or_uncle_of', 'is_female', 'is_female']","(4, 3)","['living_in_same_place', 'grandfather_of', 'grandchild_of', 'uncle_of', 'grandparent_of', 'paternal_uncle_of', 'nephew_of', 'grandson_of', 'nibling_of', 'aunt_or_uncle_of']",34
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 4), (1, 1), (2, 5), (0, 1), (3, 2), (3, 3), (5, 3), (5, 3), (0, 3), (2, 6), (4, 5), (4, 5), (3, 3), (0, 3), (5, 1), (0, 3), (2, 4), (1, 0), (5, 4), (1, 2), (5, 1), (3, 1), (5, 5), (6, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'is_underage', 'sibling_in_law_of', 'father_in_law_of', 'son_of', 'is_male', 'granddaughter_of', 'niece_of', 'sibling_in_law_of', 'father_of', 'sibling_of', 'son_in_law_of', 'no_sons', 'brother_of', 'parent_of', 'grandson_of', 'sibling_of', 'sibling_of', 'daughter_of', 'daughter_of', 'living_in_same_place', 'maternal_aunt_or_uncle_of', 'is_female', 'is_female']","(4, 2)","['grandparent_of', 'nephew_of', 'parent_of', 'nibling_of', 'sibling_of', 'grandfather_of', 'brother_of', 'father_of']",34
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 4), (1, 1), (2, 5), (0, 1), (3, 2), (3, 3), (5, 3), (5, 3), (0, 3), (2, 6), (4, 5), (4, 5), (3, 3), (0, 3), (5, 1), (0, 3), (2, 4), (1, 0), (5, 4), (1, 2), (5, 1), (3, 1), (5, 5), (6, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'is_underage', 'sibling_in_law_of', 'father_in_law_of', 'son_of', 'is_male', 'granddaughter_of', 'niece_of', 'sibling_in_law_of', 'father_of', 'sibling_of', 'son_in_law_of', 'no_sons', 'brother_of', 'parent_of', 'grandson_of', 'sibling_of', 'sibling_of', 'daughter_of', 'daughter_of', 'living_in_same_place', 'maternal_aunt_or_uncle_of', 'is_female', 'is_female']","(2, 6)","['father_of', 'parent_of', 'uncle_of', 'paternal_uncle_of', 'aunt_or_uncle_of']",34
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 4), (1, 1), (2, 5), (0, 1), (3, 2), (3, 3), (5, 3), (5, 3), (0, 3), (2, 6), (4, 5), (4, 5), (3, 3), (0, 3), (5, 1), (0, 3), (2, 4), (1, 0), (5, 4), (1, 2), (5, 1), (3, 1), (5, 5), (6, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'is_underage', 'sibling_in_law_of', 'father_in_law_of', 'son_of', 'is_male', 'granddaughter_of', 'niece_of', 'sibling_in_law_of', 'father_of', 'sibling_of', 'son_in_law_of', 'no_sons', 'brother_of', 'parent_of', 'grandson_of', 'sibling_of', 'sibling_of', 'daughter_of', 'daughter_of', 'living_in_same_place', 'maternal_aunt_or_uncle_of', 'is_female', 'is_female']","(3, 1)","['maternal_aunt_or_uncle_of', 'maternal_grandparent_of', 'brother_of', 'sibling_of', 'grandparent_of', 'grandfather_of']",34
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 4), (1, 1), (2, 5), (0, 1), (3, 2), (3, 3), (5, 3), (5, 3), (0, 3), (2, 6), (4, 5), (4, 5), (3, 3), (0, 3), (5, 1), (0, 3), (2, 4), (1, 0), (5, 4), (1, 2), (5, 1), (3, 1), (5, 5), (6, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'is_underage', 'sibling_in_law_of', 'father_in_law_of', 'son_of', 'is_male', 'granddaughter_of', 'niece_of', 'sibling_in_law_of', 'father_of', 'sibling_of', 'son_in_law_of', 'no_sons', 'brother_of', 'parent_of', 'grandson_of', 'sibling_of', 'sibling_of', 'daughter_of', 'daughter_of', 'living_in_same_place', 'maternal_aunt_or_uncle_of', 'is_female', 'is_female']","(0, 5)","['nibling_of', 'nephew_of', 'son_of', 'child_of']",34
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 4), (1, 1), (2, 5), (0, 1), (3, 2), (3, 3), (5, 3), (5, 3), (0, 3), (2, 6), (4, 5), (4, 5), (3, 3), (0, 3), (5, 1), (0, 3), (2, 4), (1, 0), (5, 4), (1, 2), (5, 1), (3, 1), (5, 5), (6, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'is_underage', 'sibling_in_law_of', 'father_in_law_of', 'son_of', 'is_male', 'granddaughter_of', 'niece_of', 'sibling_in_law_of', 'father_of', 'sibling_of', 'son_in_law_of', 'no_sons', 'brother_of', 'parent_of', 'grandson_of', 'sibling_of', 'sibling_of', 'daughter_of', 'daughter_of', 'living_in_same_place', 'maternal_aunt_or_uncle_of', 'is_female', 'is_female']","(6, 0)","['sister_of', 'sibling_of']",34
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 4), (1, 1), (2, 5), (0, 1), (3, 2), (3, 3), (5, 3), (5, 3), (0, 3), (2, 6), (4, 5), (4, 5), (3, 3), (0, 3), (5, 1), (0, 3), (2, 4), (1, 0), (5, 4), (1, 2), (5, 1), (3, 1), (5, 5), (6, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'is_underage', 'sibling_in_law_of', 'father_in_law_of', 'son_of', 'is_male', 'granddaughter_of', 'niece_of', 'sibling_in_law_of', 'father_of', 'sibling_of', 'son_in_law_of', 'no_sons', 'brother_of', 'parent_of', 'grandson_of', 'sibling_of', 'sibling_of', 'daughter_of', 'daughter_of', 'living_in_same_place', 'maternal_aunt_or_uncle_of', 'is_female', 'is_female']","(3, 0)","['sibling_in_law_of', 'grandfather_of', 'sibling_of', 'maternal_aunt_or_uncle_of', 'brother_of', 'grandparent_of', 'brother_in_law_of', 'maternal_grandparent_of']",34
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 4), (1, 1), (2, 5), (0, 1), (3, 2), (3, 3), (5, 3), (5, 3), (0, 3), (2, 6), (4, 5), (4, 5), (3, 3), (0, 3), (5, 1), (0, 3), (2, 4), (1, 0), (5, 4), (1, 2), (5, 1), (3, 1), (5, 5), (6, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'is_underage', 'sibling_in_law_of', 'father_in_law_of', 'son_of', 'is_male', 'granddaughter_of', 'niece_of', 'sibling_in_law_of', 'father_of', 'sibling_of', 'son_in_law_of', 'no_sons', 'brother_of', 'parent_of', 'grandson_of', 'sibling_of', 'sibling_of', 'daughter_of', 'daughter_of', 'living_in_same_place', 'maternal_aunt_or_uncle_of', 'is_female', 'is_female']","(4, 1)","['uncle_of', 'paternal_uncle_of', 'aunt_or_uncle_of', 'grandparent_of', 'grandfather_of']",34
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 4), (1, 1), (2, 5), (0, 1), (3, 2), (3, 3), (5, 3), (5, 3), (0, 3), (2, 6), (4, 5), (4, 5), (3, 3), (0, 3), (5, 1), (0, 3), (2, 4), (1, 0), (5, 4), (1, 2), (5, 1), (3, 1), (5, 5), (6, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'is_underage', 'sibling_in_law_of', 'father_in_law_of', 'son_of', 'is_male', 'granddaughter_of', 'niece_of', 'sibling_in_law_of', 'father_of', 'sibling_of', 'son_in_law_of', 'no_sons', 'brother_of', 'parent_of', 'grandson_of', 'sibling_of', 'sibling_of', 'daughter_of', 'daughter_of', 'living_in_same_place', 'maternal_aunt_or_uncle_of', 'is_female', 'is_female']","(1, 6)","['sibling_of', 'sister_of']",34
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 4), (1, 1), (2, 5), (0, 1), (3, 2), (3, 3), (5, 3), (5, 3), (0, 3), (2, 6), (4, 5), (4, 5), (3, 3), (0, 3), (5, 1), (0, 3), (2, 4), (1, 0), (5, 4), (1, 2), (5, 1), (3, 1), (5, 5), (6, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'is_underage', 'sibling_in_law_of', 'father_in_law_of', 'son_of', 'is_male', 'granddaughter_of', 'niece_of', 'sibling_in_law_of', 'father_of', 'sibling_of', 'son_in_law_of', 'no_sons', 'brother_of', 'parent_of', 'grandson_of', 'sibling_of', 'sibling_of', 'daughter_of', 'daughter_of', 'living_in_same_place', 'maternal_aunt_or_uncle_of', 'is_female', 'is_female']","(5, 6)","['mother_of', 'aunt_or_uncle_of', 'aunt_of', 'parent_of']",34
