edges,edge_labels,query_edge,query_label,story_id
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (1, 5), (5, 3), (2, 5), (3, 1), (5, 5), (0, 1), (4, 1), (0, 2), (3, 2), (1, 1), (5, 5), (2, 2), (4, 2), (1, 3), (1, 3), (0, 6), (4, 5), (4, 0), (5, 2), (3, 2)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'son_of', 'father_of', 'son_of', 'is_underage', 'living_in_same_place', 'living_in_same_place', 'sister_of', 'grandfather_of', 'no_daughters', 'no_sons', 'no_daughters', 'sibling_of', 'niece_of', 'mother_in_law_of', 'living_in', 'grandfather_of', 'grandson_of', 'maternal_grandparent_of', 'maternal_aunt_or_uncle_of']","(2, 1)",['living_in_same_place'],19
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 4), (3, 7), (5, 2), (4, 6), (4, 2), (2, 2), (4, 1), (4, 2), (5, 3), (0, 6), (2, 2), (5, 0), (1, 5), (0, 6), (3, 3), (2, 4), (0, 0), (6, 6), (1, 1), (2, 2), (4, 4), (0, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'living_in', 'mother_of', 'living_in_same_place', 'grandfather_of', 'is_female', 'living_in_same_place', 'sibling_in_law_of', 'living_in_same_place', 'living_in_same_place', 'is_underage', 'wife_of', 'uncle_of', 'sister_of', 'is_underage', 'mother_in_law_of', 'no_brothers', 'is_underage', 'is_underage', 'no_brothers', 'no_daughters', 'niece_of']","(5, 7)",['living_in'],10
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (4, 3), (4, 2), (2, 5), (3, 4), (5, 2), (3, 0), (1, 4), (4, 1), (3, 5), (3, 6), (6, 7), (1, 2), (2, 3), (5, 5), (2, 6), (5, 5), (4, 6), (3, 3), (5, 5), (4, 1), (1, 1)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'living_in_same_place', 'son_in_law_of', 'sister_of', 'grandmother_of', 'school_mates_with', 'aunt_of', 'living_in_same_place', 'living_in_same_place', 'living_in_same_place', 'living_in', 'grandchild_of', 'sibling_of', 'no_daughters', 'grandson_of', 'no_sisters', 'sibling_of', 'no_sisters', 'no_brothers', 'child_of', 'no_sisters']","(2, 5)","['son_in_law_of', 'living_in_same_place', 'grandson_of', 'grandchild_of', 'child_in_law_of']",35
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (4, 2), (2, 3), (0, 4), (2, 3), (3, 2), (0, 3), (2, 2), (3, 2), (1, 2), (1, 5), (0, 4), (2, 0), (1, 2), (5, 3), (3, 2), (0, 3), (1, 2), (4, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'niece_of', 'uncle_of', 'spouse_of', 'sibling_of', 'mother_in_law_of', 'mother_of', 'is_underage', 'living_in_same_place', 'living_in_same_place', 'living_in', 'paternal_grandparent_of', 'sibling_of', 'school_mates_with', 'paternal_grandmother_of', 'parent_of', 'sister_in_law_of', 'brother_of', 'no_sisters']","(0, 2)","['aunt_of', 'grandparent_of', 'grandmother_of', 'aunt_or_uncle_of', 'mother_of', 'sister_of', 'living_in_same_place', 'niece_of', 'sibling_of', 'nibling_of', 'parent_of']",3
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (0, 4), (4, 1), (2, 4), (0, 3), (2, 4), (1, 4), (1, 1), (2, 0), (0, 4), (3, 3), (3, 2), (3, 0), (2, 0), (3, 3), (4, 2), (1, 2)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'nephew_of', 'husband_of', 'son_in_law_of', 'brother_in_law_of', 'father_in_law_of', 'son_of', 'no_daughters', 'sibling_of', 'husband_of', 'is_female', 'living_in_same_place', 'parent_in_law_of', 'paternal_grandfather_of', 'no_daughters', 'living_in_same_place', 'living_in_same_place']","(1, 2)","['living_in_same_place', 'grandparent_of', 'grandson_of', 'nibling_of', 'sibling_of', 'paternal_grandparent_of', 'grandfather_of', 'grandchild_of', 'nephew_of', 'brother_of', 'uncle_of', 'parent_of', 'paternal_aunt_or_uncle_of', 'aunt_or_uncle_of', 'father_of', 'son_of', 'child_of']",1
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 1), (3, 0), (3, 0), (2, 3), (0, 6), (2, 5), (6, 6), (3, 0), (3, 6), (6, 2), (3, 7), (2, 3), (0, 1), (4, 0), (5, 0), (6, 3), (0, 6), (3, 2), (1, 5), (3, 5), (4, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'daughter_of', 'grandfather_of', 'colleague_of', 'sister_in_law_of', 'sister_of', 'mother_in_law_of', 'is_male', 'child_of', 'parent_in_law_of', 'brother_of', 'living_in', 'living_in_same_place', 'living_in_same_place', 'living_in_same_place', 'living_in_same_place', 'spouse_of', 'living_in_same_place', 'brother_of', 'grandmother_of', 'parent_of', 'is_male']","(1, 0)","['grandmother_of', 'parent_of', 'mother_of', 'grandparent_of', 'living_in_same_place']",47
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 2), (0, 3), (1, 0), (5, 1), (3, 3), (1, 2), (2, 2), (3, 2), (5, 1), (2, 5), (3, 2), (0, 0), (4, 1), (3, 6), (5, 5), (2, 2), (4, 5), (2, 1), (5, 5), (2, 1), (4, 5)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'nibling_of', 'daughter_of', 'sibling_of', 'school_mates_with', 'no_sons', 'grandchild_of', 'is_male', 'daughter_of', 'nephew_of', 'father_of', 'daughter_in_law_of', 'is_underage', 'living_in_same_place', 'living_in', 'no_brothers', 'no_sisters', 'mother_of', 'nephew_of', 'no_sons', 'brother_in_law_of', 'sibling_of']","(5, 0)","['living_in_same_place', 'aunt_or_uncle_of', 'maternal_aunt_or_uncle_of', 'uncle_of']",15
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (0, 1), (1, 5), (4, 3), (1, 4), (2, 3), (3, 2), (2, 1), (4, 4), (1, 3), (4, 3), (1, 1), (4, 4), (3, 3), (2, 0), (0, 3), (1, 2), (3, 0)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'living_in', 'father_in_law_of', 'sibling_of', 'grandson_of', 'granddaughter_of', 'parent_of', 'no_brothers', 'living_in_same_place', 'nephew_of', 'is_underage', 'is_underage', 'no_sisters', 'nephew_of', 'brother_of', 'parent_in_law_of', 'child_of']","(2, 5)",['living_in'],20
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 2), (3, 1), (4, 3), (3, 2), (2, 1), (1, 1), (0, 2), (3, 5), (2, 4), (3, 3), (4, 3), (2, 3), (2, 4), (3, 3), (1, 4), (0, 1)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'nephew_of', 'grandparent_of', 'living_in_same_place', 'living_in_same_place', 'parent_of', 'is_underage', 'living_in_same_place', 'living_in', 'aunt_of', 'is_female', 'mother_of', 'sibling_in_law_of', 'sibling_in_law_of', 'no_daughters', 'son_of', 'nibling_of']","(3, 2)","['living_in_same_place', 'sibling_in_law_of', 'sister_in_law_of', 'daughter_of', 'niece_of', 'nibling_of', 'child_of']",2
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (3, 1), (3, 0), (3, 2), (0, 3), (0, 0), (1, 3), (2, 0), (2, 2), (2, 2), (5, 2), (0, 6), (2, 5), (3, 1), (1, 4), (3, 4), (1, 3), (5, 1)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'grandfather_of', 'living_in_same_place', 'grandparent_of', 'daughter_of', 'no_brothers', 'brother_in_law_of', 'spouse_of', 'no_sons', 'is_male', 'niece_of', 'living_in', 'grandfather_of', 'son_of', 'colleague_of', 'child_of', 'living_in_same_place', 'living_in_same_place']","(3, 0)","['living_in_same_place', 'parent_of', 'father_of']",18
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (4, 6), (6, 1), (1, 4), (1, 6), (4, 7), (1, 0), (4, 5), (2, 0), (5, 4), (5, 5), (6, 3), (2, 1), (4, 4), (5, 5), (2, 4), (3, 2), (5, 0), (5, 5), (6, 3), (5, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'mother_in_law_of', 'grandson_of', 'living_in_same_place', 'living_in', 'living_in_same_place', 'uncle_of', 'living_in_same_place', 'daughter_of', 'is_underage', 'living_in_same_place', 'husband_of', 'no_sons', 'no_sons', 'parent_in_law_of', 'sister_in_law_of', 'child_of', 'no_daughters', 'sister_in_law_of', 'sibling_of']","(2, 3)","['living_in_same_place', 'brother_in_law_of', 'nephew_of', 'sibling_in_law_of', 'nibling_of']",9
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (0, 1), (1, 5), (4, 3), (1, 4), (2, 3), (3, 2), (2, 1), (4, 4), (1, 3), (4, 3), (1, 1), (4, 4), (3, 3), (2, 0), (0, 3), (1, 2), (3, 0)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'living_in', 'father_in_law_of', 'sibling_of', 'grandson_of', 'granddaughter_of', 'parent_of', 'no_brothers', 'living_in_same_place', 'nephew_of', 'is_underage', 'is_underage', 'no_sisters', 'nephew_of', 'brother_of', 'parent_in_law_of', 'child_of']","(2, 4)","['living_in_same_place', 'father_of', 'parent_of']",20
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (1, 4), (5, 3), (2, 1), (6, 3), (2, 1), (3, 7), (3, 1), (5, 2), (4, 4), (2, 2), (0, 2), (1, 5), (4, 6), (2, 0), (4, 4), (4, 5), (1, 6), (4, 3), (2, 2), (3, 5), (0, 0), (2, 2)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'daughter_of', 'child_in_law_of', 'niece_of', 'school_mates_with', 'child_of', 'living_in', 'living_in_same_place', 'grandmother_of', 'no_sons', 'is_underage', 'son_in_law_of', 'living_in_same_place', 'living_in_same_place', 'living_in_same_place', 'is_male', 'father_of', 'paternal_grandfather_of', 'sibling_in_law_of', 'no_daughters', 'sister_of', 'is_underage', 'no_brothers']","(3, 0)",['living_in_same_place'],17
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (1, 3), (0, 2), (3, 2), (2, 1), (1, 2), (2, 0), (2, 2), (0, 0), (2, 4), (0, 0), (1, 1), (2, 0)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'wife_of', 'sister_of', 'colleague_of', 'aunt_of', 'wife_of', 'parent_of', 'no_brothers', 'is_underage', 'living_in', 'no_sons', 'no_brothers', 'sibling_in_law_of']","(1, 0)","['aunt_or_uncle_of', 'sister_in_law_of', 'maternal_aunt_or_uncle_of', 'living_in_same_place', 'maternal_grandparent_of', 'aunt_of', 'grandmother_of', 'sibling_in_law_of', 'parent_of', 'mother_of', 'grandparent_of']",0
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 4), (2, 4), (2, 0), (2, 2), (2, 1), (4, 4), (3, 0), (1, 1), (5, 2), (1, 4), (1, 3), (2, 3), (1, 6), (5, 3), (0, 4), (4, 3), (0, 5), (5, 1), (5, 1), (0, 0), (2, 2)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'mother_of', 'living_in_same_place', 'child_of', 'no_sisters', 'niece_of', 'is_underage', 'father_in_law_of', 'is_male', 'school_mates_with', 'living_in_same_place', 'living_in_same_place', 'aunt_or_uncle_of', 'living_in', 'brother_of', 'sister_in_law_of', 'sibling_of', 'aunt_of', 'paternal_uncle_of', 'child_of', 'no_brothers', 'no_daughters']","(3, 2)","['sibling_of', 'brother_of', 'living_in_same_place', 'nibling_of', 'nephew_of']",24
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (1, 0), (0, 6), (3, 0), (0, 3), (4, 3), (2, 3), (3, 3), (4, 0), (4, 2), (3, 2), (1, 2), (3, 0), (5, 4), (4, 3), (0, 2), (0, 1), (5, 4), (0, 5)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'living_in', 'father_in_law_of', 'husband_of', 'grandson_of', 'father_of', 'no_sisters', 'living_in_same_place', 'brother_in_law_of', 'living_in_same_place', 'sister_in_law_of', 'sibling_of', 'living_in_same_place', 'husband_of', 'parent_of', 'child_in_law_of', 'mother_in_law_of', 'grandparent_of']","(3, 5)","['son_of', 'grandfather_of', 'aunt_or_uncle_of', 'paternal_aunt_or_uncle_of', 'grandparent_of', 'paternal_grandparent_of', 'grandson_of', 'son_in_law_of', 'grandchild_of', 'uncle_of', 'child_in_law_of', 'child_of']",31
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (4, 6), (6, 1), (1, 4), (1, 6), (4, 7), (1, 0), (4, 5), (2, 0), (5, 4), (5, 5), (6, 3), (2, 1), (4, 4), (5, 5), (2, 4), (3, 2), (5, 0), (5, 5), (6, 3), (5, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'mother_in_law_of', 'grandson_of', 'living_in_same_place', 'living_in', 'living_in_same_place', 'uncle_of', 'living_in_same_place', 'daughter_of', 'is_underage', 'living_in_same_place', 'husband_of', 'no_sons', 'no_sons', 'parent_in_law_of', 'sister_in_law_of', 'child_of', 'no_daughters', 'sister_in_law_of', 'sibling_of']","(4, 3)",['living_in_same_place'],9
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 2), (3, 1), (4, 3), (3, 2), (2, 1), (1, 1), (0, 2), (3, 5), (2, 4), (3, 3), (4, 3), (2, 3), (2, 4), (3, 3), (1, 4), (0, 1)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'nephew_of', 'grandparent_of', 'living_in_same_place', 'living_in_same_place', 'parent_of', 'is_underage', 'living_in_same_place', 'living_in', 'aunt_of', 'is_female', 'mother_of', 'sibling_in_law_of', 'sibling_in_law_of', 'no_daughters', 'son_of', 'nibling_of']","(2, 1)","['parent_of', 'living_in_same_place', 'mother_of', 'maternal_aunt_of', 'aunt_or_uncle_of', 'aunt_of']",2
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (3, 1), (3, 4), (0, 2), (2, 0), (3, 1), (1, 0), (3, 0), (2, 1), (0, 2), (2, 0), (2, 2), (0, 0), (2, 2)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'school_mates_with', 'living_in', 'grandson_of', 'granddaughter_of', 'father_in_law_of', 'mother_in_law_of', 'living_in_same_place', 'living_in_same_place', 'sibling_in_law_of', 'aunt_of', 'no_sisters', 'no_daughters', 'no_sons']","(3, 1)","['school_mates_with', 'father_in_law_of', 'parent_in_law_of', 'living_in_same_place']",49
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (1, 2), (1, 0), (0, 2), (3, 1), (1, 1), (5, 0), (0, 0), (1, 0), (1, 1), (5, 2), (5, 2), (3, 2), (1, 0), (2, 4), (2, 2), (4, 0), (6, 2), (3, 0), (3, 7), (6, 6), (1, 2), (6, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'sister_in_law_of', 'grandfather_of', 'nephew_of', 'no_sisters', 'parent_of', 'no_sisters', 'wife_of', 'no_daughters', 'wife_of', 'living_in_same_place', 'living_in_same_place', 'living_in_same_place', 'living_in_same_place', 'is_male', 'son_of', 'living_in_same_place', 'father_of', 'living_in', 'no_brothers', 'parent_of', 'maternal_aunt_or_uncle_of']","(2, 2)","['is_male', 'grandfather_of', 'grandparent_of', 'no_daughters', 'paternal_grandparent_of', 'grandchild_of', 'grandson_of', 'no_sisters']",4
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (4, 6), (6, 1), (1, 4), (1, 6), (4, 7), (1, 0), (4, 5), (2, 0), (5, 4), (5, 5), (6, 3), (2, 1), (4, 4), (5, 5), (2, 4), (3, 2), (5, 0), (5, 5), (6, 3), (5, 6)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'mother_in_law_of', 'grandson_of', 'living_in_same_place', 'living_in', 'living_in_same_place', 'uncle_of', 'living_in_same_place', 'daughter_of', 'is_underage', 'living_in_same_place', 'husband_of', 'no_sons', 'no_sons', 'parent_in_law_of', 'sister_in_law_of', 'child_of', 'no_daughters', 'sister_in_law_of', 'sibling_of']","(3, 0)",['living_in_same_place'],9
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 2), (2, 6), (2, 4), (2, 5), (0, 2), (5, 4), (2, 2), (5, 5), (4, 0), (3, 1), (0, 3), (3, 4), (3, 3), (5, 0), (0, 5), (1, 1), (5, 4), (1, 1), (4, 5), (0, 0), (5, 1), (5, 0)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'is_place', 'living_in_same_place', 'living_in', 'daughter_of', 'living_in_same_place', 'living_in_same_place', 'brother_of', 'is_underage', 'no_sisters', 'son_of', 'living_in_same_place', 'mother_of', 'grandparent_of', 'no_daughters', 'child_in_law_of', 'sibling_in_law_of', 'no_sisters', 'parent_in_law_of', 'no_brothers', 'son_of', 'no_brothers', 'grandson_of', 'parent_in_law_of']","(0, 3)","['mother_of', 'paternal_grandparent_of', 'grandmother_of', 'parent_of', 'maternal_aunt_or_uncle_of', 'aunt_of', 'maternal_aunt_of', 'living_in_same_place', 'grandparent_of', 'aunt_or_uncle_of']",32
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 3), (4, 6), (3, 6), (0, 3), (0, 0), (1, 6), (6, 0), (4, 2), (2, 0), (0, 2), (3, 4), (1, 7), (2, 5), (6, 6), (3, 3), (1, 0), (4, 4), (5, 2), (6, 6), (6, 3), (4, 6), (5, 0), (5, 0)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'father_in_law_of', 'living_in_same_place', 'grandfather_of', 'grandparent_of', 'is_female', 'living_in_same_place', 'aunt_or_uncle_of', 'living_in_same_place', 'brother_of', 'living_in_same_place', 'living_in_same_place', 'living_in', 'living_in_same_place', 'is_female', 'no_sons', 'sibling_in_law_of', 'is_underage', 'sibling_in_law_of', 'no_brothers', 'mother_of', 'father_in_law_of', 'grandson_of', 'husband_of']","(3, 1)",['living_in_same_place'],6
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (5, 3), (4, 6), (3, 6), (0, 3), (0, 0), (1, 6), (6, 0), (4, 2), (2, 0), (0, 2), (3, 4), (1, 7), (2, 5), (6, 6), (3, 3), (1, 0), (4, 4), (5, 2), (6, 6), (6, 3), (4, 6), (5, 0), (5, 0)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'father_in_law_of', 'living_in_same_place', 'grandfather_of', 'grandparent_of', 'is_female', 'living_in_same_place', 'aunt_or_uncle_of', 'living_in_same_place', 'brother_of', 'living_in_same_place', 'living_in_same_place', 'living_in', 'living_in_same_place', 'is_female', 'no_sons', 'sibling_in_law_of', 'is_underage', 'sibling_in_law_of', 'no_brothers', 'mother_of', 'father_in_law_of', 'grandson_of', 'husband_of']","(5, 0)","['grandson_of', 'husband_of', 'living_in_same_place', 'grandchild_of', 'spouse_of']",6
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 4), (4, 3), (0, 4), (1, 3), (4, 4), (0, 4), (5, 4), (1, 6), (5, 0), (2, 5), (3, 3), (5, 5), (5, 4), (1, 0), (2, 4), (2, 0), (0, 2)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'granddaughter_of', 'mother_in_law_of', 'spouse_of', 'school_mates_with', 'no_sons', 'daughter_of', 'daughter_in_law_of', 'living_in', 'paternal_grandmother_of', 'father_of', 'is_male', 'is_underage', 'aunt_of', 'daughter_of', 'living_in_same_place', 'spouse_of', 'maternal_aunt_or_uncle_of']","(0, 3)",['living_in_same_place'],33
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (1, 2), (0, 1), (2, 0), (5, 2), (2, 0), (4, 2), (6, 5), (6, 0), (3, 4), (0, 0), (6, 3), (3, 3), (6, 5), (3, 2), (1, 0), (3, 3), (1, 6), (4, 3), (5, 5), (3, 7), (4, 4)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'sibling_in_law_of', 'son_of', 'nibling_of', 'daughter_of', 'child_of', 'sister_in_law_of', 'husband_of', 'brother_of', 'daughter_in_law_of', 'no_daughters', 'brother_of', 'is_underage', 'child_in_law_of', 'grandchild_of', 'sibling_of', 'no_sisters', 'maternal_aunt_or_uncle_of', 'maternal_grandparent_of', 'no_sons', 'living_in', 'no_daughters']","(1, 5)","['grandparent_of', 'aunt_or_uncle_of', 'father_in_law_of', 'brother_in_law_of', 'uncle_of', 'parent_in_law_of', 'sibling_in_law_of', 'nephew_of', 'grandfather_of', 'nibling_of', 'paternal_uncle_of']",42
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (2, 7), (2, 3), (1, 2), (2, 2), (1, 1), (5, 4), (1, 3), (2, 0), (0, 5), (0, 4), (5, 0), (4, 0), (0, 3), (0, 2), (5, 3), (2, 1), (5, 5), (5, 4), (4, 0), (1, 1), (7, 1)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'is_place', 'living_in', 'mother_of', 'daughter_of', 'no_sons', 'is_underage', 'grandson_of', 'living_in_same_place', 'living_in_same_place', 'niece_of', 'spouse_of', 'living_in_same_place', 'living_in_same_place', 'wife_of', 'parent_of', 'brother_in_law_of', 'sister_of', 'no_sisters', 'paternal_grandmother_of', 'child_in_law_of', 'no_sons', 'maternal_aunt_or_uncle_of']","(0, 0)","['nibling_of', 'parent_of', 'child_in_law_of', 'aunt_of', 'granddaughter_of', 'sibling_in_law_of', 'is_female', 'mother_of', 'maternal_grandparent_of', 'sister_in_law_of', 'grandparent_of', 'daughter_in_law_of', 'aunt_or_uncle_of', 'no_brothers', 'no_sons', 'grandmother_of', 'child_of', 'grandchild_of', 'mother_in_law_of', 'niece_of', 'parent_in_law_of', 'maternal_aunt_or_uncle_of', 'daughter_of']",39
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (3, 2), (2, 1), (2, 4), (0, 3), (1, 3), (0, 1), (3, 0), (0, 0), (3, 1), (1, 2), (3, 3), (1, 0), (2, 3), (1, 0), (1, 2)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'living_in_same_place', 'daughter_in_law_of', 'living_in', 'living_in_same_place', 'husband_of', 'father_of', 'wife_of', 'no_daughters', 'living_in_same_place', 'child_of', 'no_brothers', 'paternal_uncle_of', 'sister_of', 'paternal_grandfather_of', 'husband_of']","(1, 2)","['child_of', 'husband_of', 'grandson_of', 'nibling_of', 'sibling_in_law_of', 'grandchild_of', 'father_in_law_of', 'nephew_of', 'son_of', 'living_in_same_place', 'spouse_of', 'parent_in_law_of', 'brother_in_law_of']",23
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (3, 2), (2, 6), (2, 4), (2, 5), (0, 2), (5, 4), (2, 2), (5, 5), (4, 0), (3, 1), (0, 3), (3, 4), (3, 3), (5, 0), (0, 5), (1, 1), (5, 4), (1, 1), (4, 5), (0, 0), (5, 1), (5, 0)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'is_place', 'living_in_same_place', 'living_in', 'daughter_of', 'living_in_same_place', 'living_in_same_place', 'brother_of', 'is_underage', 'no_sisters', 'son_of', 'living_in_same_place', 'mother_of', 'grandparent_of', 'no_daughters', 'child_in_law_of', 'sibling_in_law_of', 'no_sisters', 'parent_in_law_of', 'no_brothers', 'son_of', 'no_brothers', 'grandson_of', 'parent_in_law_of']","(2, 5)","['living_in_same_place', 'granddaughter_of', 'niece_of', 'nibling_of', 'grandchild_of']",32
